customer_ID,monthly_charges,total_charges,avg_monthly_spend,revenue_loss_to_churn
3580-HYCSP,110.3,7966.9,110.6513889,0
1352-HNSAW,115.6,8220.4,114.1722222,0
2075-PUEPR,19.35,1153.25,20.96818182,0
1982-FEBTD,25.6,514.75,22.38043478,0
5301-GAUUY,80.35,2596.15,81.1296875,2571.2
5791-KAJFD,68.75,3808,68,0
2654-VBVPB,19.9,19.9,19.9,0
1154-HYWWO,70.6,2708.2,71.26842105,0
2501-XWWTZ,70.2,760.05,69.09545455,0
3716-UVSPD,49.3,49.3,49.3,0
6815-ABQFQ,107.25,6033.3,107.7375,0
7343-EOBEU,23.6,89.05,29.68333333,0
3701-SFMUH,69.7,516.15,73.73571429,0
6103-LIANB,99.5,5861.75,99.35169492,0
7319-VENRZ,64.3,445.95,63.70714286,0
5846-NEQVZ,70.85,4973.4,70.04788732,0
6967-QIQRV,101.9,1667.25,111.15,0
5781-RFZRP,73.5,5357.75,75.46126761,0
0939-YAPAF,100.25,3527.6,100.7885714,3508.75
0308-IVGOK,40.4,422.6,38.41818182,0
7293-LSCDV,19.25,1103.25,18.3875,0
7025-WCBNE,59.6,2754,58.59574468,0
5756-JYOJT,64.9,697.25,63.38636364,0
4710-FDUIZ,100.3,5614.45,100.2580357,5616.8
6030-REHUX,110.85,3204.4,114.4428571,0
9548-LIGTA,81.05,4747.65,77.83032787,0
5150-LJNSR,98.05,3082.1,99.42258065,0
8270-RKSAP,70.5,597.9,66.43333333,0
6522-YRBXD,94.55,3365.4,96.15428571,0
2640-LYMOV,19.65,38.8,19.4,0
1218-VKFPE,19,233.55,19.4625,228
3627-FHKBK,75.3,75.3,75.3,75.3
2865-TCHJW,89.2,346.2,86.55,356.8
1423-BMPBQ,19,19,19,0
2393-DIVAI,20,61.7,20.56666667,0
5192-EBGOV,85.7,85.7,85.7,85.7
4568-KNYWR,63.25,3342.45,64.27788462,0
8752-IMQOS,20.1,85.1,17.02,0
0742-LAFQK,99.15,7422.1,103.0847222,0
0795-LAFGP,90.4,6668.05,93.91619718,0
0619-OLYUR,111.9,8071.05,112.0979167,0
5512-IDZEI,24.9,1174.8,25.53913043,0
0459-SPZHJ,83.5,5435,86.26984127,0
0215-BQKGS,84.3,2438.6,81.28666667,0
9244-ZVAPM,45.6,45.6,45.6,0
0719-SYFRB,61.65,713.75,59.47916667,739.8
8208-EUMTE,54.85,916.15,57.259375,0
5172-MIGPM,65.55,237.2,59.3,0
1710-RCXUS,90.35,4614.55,90.48137255,0
0374-FIUCA,20.4,1414.45,21.76076923,0
5839-SUYVZ,74.55,1170.5,73.15625,0
5173-ZXXXL,19.95,47.7,23.85,0
1096-ADRUX,74.25,4859.25,73.625,0
2001-MCUUW,108.65,4903.2,106.5913043,0
2731-GJRDG,109.55,3608,112.75,0
4723-BEGSG,86.65,6094.25,84.64236111,0
6516-NKQBO,81,3084.9,81.18157895,0
8672-OAUPW,47.85,2356.75,46.21078431,0
8207-DMRVL,114.55,8306.05,115.3618056,0
3419-SNJJD,105.25,6786.4,104.4061538,6841.25
6543-CPZMK,29.95,248.95,27.66111111,269.55
4765-OXPPD,65,663.05,73.67222222,585
2804-ETQDK,20.55,1357.1,20.56212121,0
6689-VRRTK,109.8,4860.35,110.4625,0
7138-GIRSH,69.5,3418.2,68.364,0
9396-ZSFLL,48.85,631.4,42.09333333,0
6464-KEXXH,25.25,186.3,23.2875,0
7134-MJPDY,102.85,6976.75,105.7083333,0
5240-CAOYT,87.55,4884.85,85.69912281,0
4059-IIEBK,78.55,522.95,74.70714286,0
4881-JVQOD,34.55,362.6,36.26,0
0516-UXRMT,92.05,5755.8,92.83548387,0
4851-BQDNX,85.05,3355.65,83.89125,0
5148-HKFIR,19.7,406.95,20.3475,0
1009-IRMNA,20,137.6,19.65714286,140
3003-CMDUU,95.15,2395.7,95.828,0
5016-IBERQ,84.25,1968.1,85.56956522,0
6797-UCJHZ,104.6,6819.45,103.325,0
2469-DTSGX,111.65,7943.45,110.3256944,0
4554-YGZIH,90.05,4547.25,92.80102041,4412.45
5099-BAILX,110.75,4687.9,109.0209302,4762.25
9931-KGHOA,55,2473.95,53.78152174,0
1775-KWJKQ,89.85,6562.9,91.15138889,0
7665-VIGUD,20.35,176.3,17.63,0
9411-TPQQV,54.55,2236.2,55.905,0
7207-RMRDB,105.5,6985.65,107.4715385,6857.5
7954-MLBUN,99.45,3109.9,100.3193548,0
2077-DDHJK,70.9,4911.35,72.22573529,0
4913-EHYUI,104.55,5794.65,103.4758929,5854.8
0195-IESCP,85.25,855.3,85.53,852.5
9574-BOSMD,25.4,1620.2,23.82647059,0
4580-TMHJU,56.15,2499.3,58.12325581,2414.45
0970-ETWGE,89.55,89.55,89.55,89.55
4908-XAXAY,89.85,4287.2,87.49387755,0
8404-VLQFB,25.25,394.85,26.32333333,0
1626-ERCMM,94.55,1899.65,94.9825,1891
0887-HJGAR,45.7,45.7,45.7,45.7
2391-IPLOP,69.65,3442.15,68.843,0
5644-PDMZC,89.5,161.5,80.75,179
3509-GWQGF,70,1732.6,72.19166667,0
9576-ANLXO,69.55,222.3,74.1,208.65
2024-BASKD,74.6,74.6,74.6,74.6
5845-BZZIB,20.1,655.3,18.72285714,0
1140-UKVZG,24.8,475.25,27.95588235,0
4160-AMJTL,19.65,164.3,20.5375,157.2
5183-SNMJQ,95.1,865.1,86.51,0
8100-PNJMH,88.85,6132.7,90.18676471,0
7838-LAZFO,78.8,3597.5,79.94444444,0
4464-JCOLN,19.85,35.9,17.95,39.7
2085-JVGAD,20.35,697.65,18.85540541,0
5650-VDUDS,24.25,96.05,24.0125,97
8095-WANWK,45.25,428.7,42.87,0
3030-ZKIWL,20.05,20.05,20.05,0
9565-FLVCG,69.55,4459.15,68.60230769,0
8755-OGKNA,19.5,1167.6,20.48421053,0
2800-VEQXM,74.75,238.1,79.36666667,0
7538-GWHML,69.65,145.15,72.575,139.3
5533-RJFTJ,30.2,1453.1,29.65510204,0
3859-CVCET,45.65,191.05,47.7625,182.6
0214-JHPFW,57.8,4039.3,57.70428571,0
5642-MHDQT,19.85,1039.45,19.61226415,0
3088-FVYWK,25.55,1336.1,25.20943396,0
3276-HDUEG,75.05,75.05,75.05,75.05
9092-GDZKO,24.85,493.4,22.42727273,0
0823-HSCDJ,49.15,2550.9,49.05576923,2555.8
3729-OWRVL,110.35,7246.15,111.4792308,0
2324-AALNO,24.55,1203.95,25.08229167,0
0822-GAVAP,34.7,62.25,31.125,69.4
5760-IFJOZ,107.95,313.6,104.5333333,0
2826-UWHIS,81.4,3775.85,83.90777778,0
1448-PWKYE,80,80,80,80
7501-IWUNG,73.8,4616.05,75.67295082,0
4957-TREIR,64.4,195.65,65.21666667,0
7251-LJBQN,103.75,4188.4,104.71,0
8040-MNRTF,71.1,71.1,71.1,0
1536-HBSWP,49.9,49.9,49.9,0
5313-FPXWG,24.6,1266.4,24.83137255,0
0067-DKWBL,49.25,91.1,45.55,98.5
0946-FKYTX,30.1,1623.4,31.21923077,0
5076-YVXCM,83.4,4149.45,81.36176471,0
8262-COGGB,20.45,20.45,20.45,0
6663-JOCQO,75.25,2344.5,75.62903226,0
9620-QJREV,20.55,1013.05,21.55425532,0
2276-YDAVZ,75.1,270.7,90.23333333,225.3
2682-KEVRP,20.05,417,18.95454545,0
2480-JZOSN,20.65,20.65,20.65,0
0078-XZMHT,85.15,6316.2,87.725,0
5896-NPFWW,50.15,168.15,56.05,150.45
9978-HYCIN,84.95,4018.05,85.49042553,0
8338-QIUNR,66.5,4811.6,66.82777778,0
1525-LNLOJ,63.3,4189.7,63.48030303,0
9450-TRJUU,83.15,2848.45,81.38428571,0
1766-GKNMI,84.9,2516.2,86.76551724,0
6942-LBFDP,20.55,33.6,16.8,0
1456-TWCGB,49.25,208.45,52.1125,0
7133-VBDCG,79.85,2015.35,80.614,1996.25
7596-ZYWBB,59.6,3739.8,57.53538462,0
8329-UTMVM,104.65,2964,109.7777778,0
3014-WJKSM,75.3,2263.4,78.04827586,0
3347-YJZZE,80.1,2211.8,76.26896552,0
1029-QFBEN,19.55,19.55,19.55,19.55
7929-DMBCV,81,1683.7,84.185,0
9661-JALZV,24.7,1519,26.18965517,0
5433-KYGHE,86,1164.05,83.14642857,0
4312-KFRXN,25.4,1710.9,23.7625,0
5575-TPIZQ,89.15,4245.55,92.29456522,0
0114-IGABW,58.25,4145.9,58.39295775,0
9944-AEXBM,85.65,2664.3,83.259375,0
1853-ARAAQ,50.35,1277.5,49.13461538,0
6952-OMNWB,80.35,5589.3,82.19558824,0
4697-LUPSU,20.2,34.75,17.375,0
8434-VGEQQ,20.55,1305.95,21.40901639,0
4952-YSOGZ,85.95,381.3,95.325,343.8
1589-AGTLK,45.35,141.5,47.16666667,136.05
5244-IRFIH,94.5,3105.55,94.10757576,3118.5
6549-YMFAW,21.25,204.55,22.72777778,0
4950-HKQTE,26.25,605.9,27.54090909,0
6786-OBWQR,80.85,356.1,71.22,0
2684-EIWEO,91.7,2758.15,91.93833333,2751
2753-JMMCV,74.2,4805.65,73.93307692,0
6439-GTPCA,87.25,3941.7,87.59333333,3926.25
6621-YOBKI,20.35,92.75,18.55,0
1216-JWVUX,75.5,1901.05,76.042,0
7564-GHCVB,79.05,5730.7,79.59305556,0
1173-NOEYG,90.15,2423.4,89.75555556,0
7595-EHCDL,50.6,1653.45,51.6703125,0
6647-ZEDXT,110.45,3327.05,110.9016667,0
2521-NPUZR,101,7085.5,101.2214286,0
1307-TVUFB,79.35,3344.1,79.62142857,0
7503-MIOGA,89.85,6697.35,93.01875,0
4381-MHQDC,65,2879.9,61.27446809,0
6923-JHPMP,80.45,137.1,68.55,0
5138-WVKYJ,98.55,1008.55,100.855,985.5
4018-PPNDW,24.1,1551.6,25.43606557,0
1635-FJFCC,44.05,202.15,40.43,0
2499-AJYUA,110.8,7882.25,109.4756944,0
6919-ELBGL,114.95,8196.4,113.8388889,0
3966-HRMZA,75.05,202.9,67.63333333,0
6425-JWTDV,19.25,855.1,17.81458333,0
8405-IGQFX,90.05,5817,92.33333333,0
8224-IVVPA,56.7,1652.95,61.22037037,0
9477-LGWQI,80.15,5600.15,80.00214286,0
1410-RSCMR,71.35,515.75,73.67857143,0
3115-CZMZD,20.25,0,20.25,0
0139-IVFJG,90.35,190.5,95.25,0
6683-VLCTZ,98.55,1842.8,92.14,1971
5730-DBDSI,19.7,1253.8,18.9969697,0
0030-FNXPP,19.85,57.2,19.06666667,0
2189-WWOEW,85.9,1269.55,84.63666667,1288.5
5684-FJVYR,90.35,6563.4,91.15833333,0
4013-GUXND,20.8,20.8,20.8,0
1894-IGFSG,89.25,1907.85,86.72045455,1963.5
7379-POKDZ,70.3,208.85,69.61666667,210.9
1266-NZYUI,66.85,4758.8,66.09444444,0
7969-FFOWG,19.9,1292.6,19.88615385,0
4718-DHSMV,35.8,363.15,33.01363636,0
5175-WLYXL,78.85,1600.25,72.73863636,0
7817-OMJNA,20.4,275.7,19.69285714,0
8728-SKJLR,74.25,3089.1,75.34390244,0
3137-NYQQI,64.8,1175.6,69.15294118,0
7706-DZNKK,20.45,237.3,21.57272727,0
0236-HFWSV,93.35,1444.65,96.31,1400.25
3900-AQPHZ,19.9,19.9,19.9,19.9
5842-POCOP,88.9,454.15,90.83,444.5
2037-XJFUP,95.8,3036.75,92.02272727,3161.4
8823-RLPWL,110.65,8065.65,112.0229167,0
9505-SQFSW,40.3,92.5,30.83333333,0
7314-OXENN,82,184.65,92.325,164
3758-CKOQL,107,6152.3,104.2762712,0
0322-CHQRU,45.35,89.5,44.75,90.7
5676-CFLYY,73.35,5154.5,72.59859155,0
7521-AFHAB,44.8,220.45,44.09,0
0285-INHLN,54.75,1510.3,55.93703704,0
4678-DVQEO,52.2,52.2,52.2,52.2
5125-CNDSP,40.6,2588.95,41.09444444,0
0691-IFBQW,110,4874.8,105.973913,5060
4992-LTJNE,55.3,3983.6,55.32777778,0
2202-OUTMO,60.85,2003.6,58.92941176,0
0810-BDHAW,78.4,1832.4,76.35,0
0229-LFJAF,69.65,4908.25,68.17013889,0
7131-ZQZNK,59.85,3590.2,59.83666667,0
3442-ZHHCC,76.9,5023,73.86764706,0
5726-CVNYA,19.85,146.6,18.325,0
9871-ELEYA,67.65,2339.3,68.80294118,0
4257-GAESD,45,298.7,49.78333333,0
5173-WXOQV,64.2,143.65,71.825,0
2040-OBMLJ,81.7,2548.65,82.21451613,0
6286-ZHAOK,25.55,507.4,25.37,0
3807-XHCJH,20,20,20,0
3009-JWMPU,96.75,6125.4,98.79677419,5998.5
5671-RQRLP,75.65,5411.4,77.30571429,0
1450-GALXR,98.5,1058.25,105.825,985
8859-AXJZP,23.8,903.8,23.17435897,0
3174-AKMAS,64.2,3009.5,65.42391304,0
3138-BKYAV,85.35,489.45,81.575,512.1
9926-PJHDQ,76.8,5468.45,75.95069444,0
7382-DFJTU,55.2,1058.1,58.78333333,0
2798-NYLMZ,108.55,7616,107.2676056,0
4289-DTDKW,101.3,4113.1,102.8275,4052
1820-TQVEV,69.55,69.55,69.55,69.55
2239-JALAW,103.25,6017.65,103.7525862,5988.5
4853-RULSV,104,7250.15,103.5735714,7280
8098-TDCBU,25.25,1108.2,26.38571429,0
3551-GAEGL,30.4,938.65,27.60735294,0
4785-NKHCX,20.05,94.15,18.83,0
3196-NVXLZ,84.6,2088.05,83.522,0
6275-YDUVO,86.2,178.7,89.35,172.4
0036-IHMOT,103.7,5656.75,102.85,0
0115-TFERT,111.2,2317.1,110.3380952,2335.2
4178-EGMON,88,5986.45,85.52071429,0
4220-TINQT,106.35,6751.35,110.6778689,0
5318-YKDPV,79.15,3566.6,82.94418605,0
7975-TZMLR,103.1,4889.3,104.0276596,0
0295-QVKPB,63.95,318.1,63.62,0
4335-BSMJS,25.8,1563.95,25.225,0
2311-QYMUQ,89.45,1430.25,89.390625,1431.2
3643-AHCFP,95.6,644.35,92.05,669.2
9146-JRIOX,25.55,372.45,26.60357143,0
3104-OWCGK,90.95,5453.4,90.89,5457
5337-IIWKZ,44.85,1442.6,42.42941176,0
9101-BWFSS,108.55,5610.7,112.214,5427.5
9650-VBUOG,25.05,963.95,25.36710526,0
3487-EARAT,74.1,5222.3,74.60428571,0
2672-TGEFF,88.8,3340.55,90.28513514,0
9231-ZJYAM,78.85,292.8,73.2,315.4
4250-WAROZ,93.25,5774.55,96.2425,0
8184-WMOFI,71.4,4487.3,72.37580645,0
6982-SSHFK,44.4,44.4,44.4,44.4
6092-QZVPP,79.2,2854.95,79.30416667,0
4625-LAMOB,20.4,905.55,20.58068182,0
0727-BMPLR,100,5509.3,100.1690909,5500
0392-BZIUW,105,7589.8,105.4138889,0
1038-ZAGBI,19.8,229.6,19.13333333,237.6
6549-NNDYT,30.85,394.1,30.31538462,0
3027-ZTDHO,89.9,89.9,89.9,89.9
0422-OHQHQ,20.55,295.95,19.73,0
6916-HIJSE,84.85,5459.2,83.98769231,0
2316-ESMLS,33.15,444.75,37.0625,0
9778-OGKQZ,92,6782.15,94.19652778,0
7408-OFWXJ,89.8,6510.45,90.42291667,0
6007-TCTST,115.8,8476.5,117.7291667,0
2252-NKNSI,85.15,4461.85,85.80480769,0
8713-IGZSO,24.85,62,31,0
7905-TVXTA,64.35,352.65,70.53,0
7695-PKLCZ,20.5,1424.9,20.95441176,0
2382-BCKQJ,100.15,6413.65,103.4459677,6209.3
8374-UULRV,86.05,6309.65,87.63402778,0
2207-NHRJK,50.8,50.8,50.8,50.8
3224-DFQNQ,89,5898.6,89.37272727,0
5275-PMFUT,64.8,4719.75,65.55208333,0
4795-UXVCJ,19.8,457.3,17.58846154,0
9777-IQHWP,93.4,5822.3,90.9734375,0
0947-MUGVO,73.65,1463.5,73.175,1473
9944-HKVVB,95.1,307.4,102.4666667,285.3
4124-MMETB,94.65,2104.55,95.66136364,2082.3
3671-SHRSP,80.6,319.15,79.7875,322.4
0979-MOZQI,39,2337.45,37.70080645,0
2732-ISEZX,20.5,104.3,20.86,0
3313-QKNKB,85.55,5084.65,86.18050847,5047.45
0323-XWWTN,26.4,121.25,40.41666667,0
1937-OTUKY,98.2,7015.9,97.44305556,0
1573-LGXBA,97.55,5598,98.21052632,0
1764-VUUMT,19.95,1269.1,19.22878788,0
5073-WXOYN,50.8,3027.4,50.45666667,3048
4713-ZBURT,99.7,4634.35,102.9855556,0
3050-GBUSH,34.8,113.95,37.98333333,0
0207-MDKNV,105.1,1582.75,105.5166667,1576.5
7876-AEHIG,60.15,3077,60.33333333,0
7945-HLKEA,64.75,4039.5,67.325,0
9342-VNIMQ,54.65,1665.2,50.46060606,0
9851-KIELU,110.1,1043.3,104.33,1101
3523-BRGUW,19.3,504.2,19.39230769,0
3908-BLSYF,83.9,497.55,82.925,503.4
3199-NPKCN,111.25,7511.65,112.1141791,0
5170-PTRKA,35.8,1782,36.36734694,0
4661-NJEUX,20.05,20.05,20.05,0
2123-AGEEN,84.35,609.65,87.09285714,0
1258-YMZNM,110.5,2857.6,105.837037,0
0048-LUMLS,91.2,3247.55,87.77162162,0
7549-MYGPK,100.55,6215.35,98.65634921,6334.65
5898-IGSLP,89.3,2823,91.06451613,0
3804-RVTGV,103.85,5017.9,100.358,5192.5
6259-WJQLC,81.1,2619.25,81.8515625,0
9227-LUNBG,24.6,24.6,24.6,24.6
7997-EASSD,81.2,4965.1,78.81111111,0
0730-KOAVE,94.3,2679.7,89.32333333,0
8975-SKGRX,116.1,8310.55,117.05,0
0678-RLHVP,105.55,5682.25,107.2122642,0
4315-MURBD,98.9,1120.95,93.4125,1186.8
2267-FPIMA,94.4,4914.9,98.298,0
1051-GEJLJ,19.5,27.55,13.775,0
9734-YWGEX,98.3,923.5,102.6111111,884.7
2719-BDAQO,93.85,1625.65,95.62647059,1595.45
5285-MVEHD,105.6,6068.65,108.36875,0
0379-DJQHR,81.35,5398.6,80.5761194,0
0781-LKXBR,100.5,918.6,102.0666667,904.5
5543-QDCRY,56.4,234.85,58.7125,0
0297-RBCSG,65.35,1231.85,64.83421053,0
4694-PHWFW,19.95,170.9,21.3625,0
0835-JKADZ,111.25,7984.15,112.4528169,0
1907-UBQFC,72.85,688.65,68.865,728.5
7508-SMHXL,89,1288.3,85.88666667,0
3865-YIOTT,106.1,7848.5,109.0069444,0
5993-BQHEA,20.05,267,22.25,0
6024-RUGGH,25.2,1798.9,24.98472222,0
6513-EECDB,73.55,73.55,73.55,73.55
3956-CJUST,75.4,1643.55,71.45869565,0
4079-WWQQQ,65.55,4807.45,66.77013889,0
6103-BOCOU,80.7,2193,84.34615385,0
5149-TGWDZ,104.55,2239.4,106.6380952,0
7471-WNSUF,24.15,1505.9,25.09833333,0
8942-DBMHZ,20.45,255.35,21.27916667,0
4301-VVZKA,75.4,1189.4,74.3375,0
9199-PWQVC,79.7,4786.15,75.97063492,0
4824-GUCBY,81.7,1820.9,82.76818182,0
5393-HJZSM,76.3,2404.15,75.1296875,0
7074-IEVOJ,79.4,205.05,68.35,238.2
9625-QSTYE,81.15,952.3,73.25384615,1054.95
0862-PRCBS,103.75,7039.45,103.5213235,0
8812-ZRHFP,86.45,2538.05,84.60166667,0
5146-CBVOE,75.1,1212.85,75.803125,0
0454-OKRCT,80.6,2651.1,80.33636364,0
5787-KXGIY,19.3,1304.8,18.12222222,0
4750-ZRXIU,84.6,360.1,90.025,338.4
4198-VFOEA,33.6,435.45,36.2875,0
6630-UJZMY,83.25,308.05,77.0125,0
5709-LVOEQ,80.85,0,80.85,0
6400-BWQKW,79.05,434.5,72.41666667,474.3
2692-AQCPF,108.05,7118.9,109.5215385,0
0347-UBKUZ,19.9,320.45,21.36333333,0
0835-DUUIQ,21.05,531.55,22.14791667,0
0811-GSDTP,30.15,382.2,29.4,0
7567-ECMCM,79.85,2001,83.375,0
6115-ZTBFQ,65.5,4919.7,68.32916667,0
6353-BRMMA,104.1,5645.8,104.5518519,0
6680-WKXRZ,74.4,215.8,71.93333333,223.2
6231-WFGFH,20.5,77.6,19.4,0
9904-EHEVJ,91.35,2896.55,90.5171875,0
7028-DVOIQ,99.05,3395.8,97.02285714,3466.75
6169-PPETC,20.5,759.35,21.69571429,0
4208-UFFGW,44.95,85.15,42.575,89.9
8584-KMVXD,75.6,535.55,66.94375,0
8467-WYNSR,55.1,1253.15,56.96136364,0
0851-DFJKB,58.95,955.15,63.67666667,0
5382-SOYZL,95.1,2162.6,98.3,0
9448-REEVD,44.7,44.7,44.7,44.7
3261-CQXOL,25.45,1813.35,25.54014085,0
8388-FYNPZ,56.75,245.15,61.2875,0
4002-BQWPQ,81.75,2028.8,81.152,0
5651-YLPRD,86.1,2723.75,85.1171875,0
2826-DXLQO,29.8,220.45,31.49285714,0
4378-BZYFP,20.5,365.8,21.51764706,0
9489-UTFKA,60.9,551.95,68.99375,0
4849-PYRLQ,73.25,4054.2,72.39642857,0
9117-SHLZX,45.7,45.7,45.7,45.7
9889-TMAHG,100.3,832.35,104.04375,802.4
4541-RMRLG,19.25,112.3,16.04285714,134.75
7764-BDPEE,20.85,60.65,20.21666667,0
3429-IFLEM,77.35,5550.1,78.17042254,0
3158-MOERK,96,174.8,87.4,192
7294-TMAOP,90.55,90.55,90.55,90.55
5002-GCQFH,93.85,4733.1,96.59387755,0
0556-FJEGU,70.1,4048.95,69.80948276,0
8919-FYFQZ,30.35,1359.7,30.90227273,1335.4
0604-THJFP,75.95,4542.35,76.98898305,0
2834-JRTUA,108.05,7532.15,106.0866197,7671.55
5875-YPQFJ,69.9,69.9,69.9,69.9
5879-SESNB,75.25,888.65,80.78636364,0
6646-QVXLR,103.75,6383.35,102.9572581,6432.5
6461-PPAXN,54.95,1916,54.74285714,0
3318-ISQFQ,19.5,413,20.65,0
1106-HRLKZ,19.6,808.95,20.22375,0
2483-XSSMZ,47.85,1886.4,48.36923077,0
8603-IJWDN,86.6,86.6,86.6,86.6
8165-ZJRNM,23.75,1679.25,23.32291667,0
9369-XFEHK,80.6,2656.5,80.5,2659.8
2604-XVDAM,43.8,540.95,45.07916667,0
3717-OFRTN,19.75,19.75,19.75,0
9046-JBFWA,19.15,537.35,19.90185185,0
3280-NMUVX,19.6,678.8,19.96470588,0
1206-EHBDD,80.3,4513.65,80.60089286,0
8361-LBRDI,24.35,1423.85,24.54913793,0
4883-KCPZJ,25.25,555.4,25.24545455,0
9108-EQPNQ,26.1,225.55,22.555,0
7277-KAMWT,20,268.45,20.65,0
3842-IYKUE,85.3,2917.5,83.35714286,2985.5
6641-XRPSU,70,2416.1,71.06176471,2380
1374-DMZUI,94.3,424.45,106.1125,377.2
2545-LXYVJ,20.7,1492.1,20.72361111,0
3234-VKACU,70.3,132.4,66.2,0
8357-EQXFO,95.35,660.9,94.41428571,667.45
1989-PRJHP,75.5,1893.95,70.1462963,2038.5
8120-JDCAM,69.55,284.9,71.225,0
8917-FAEMR,19.85,784.25,21.19594595,0
7047-YXDMZ,20,417.7,19.89047619,0
2858-EIMXH,95.85,5016.25,94.64622642,0
9524-EGPJC,90.1,1612.75,89.59722222,1621.8
6993-OHLXR,68.95,119.75,59.875,137.9
8818-XYFCQ,99.55,3204.65,100.1453125,3185.6
6419-ZTTLE,20.75,485.2,21.09565217,0
0929-HYQEW,50.15,160.85,53.61666667,0
6614-YOLAC,58.65,4145.25,58.38380282,0
7426-RHZGU,95.9,827.45,91.93888889,0
4065-JJAVA,49.5,49.5,49.5,0
4695-VADHF,57.45,990.85,55.04722222,1034.1
3863-IUBJR,53.65,696.35,58.02916667,643.8
7649-SIJJF,80.1,5585.4,78.66760563,0
9361-YNQWJ,24.4,1601.2,25.01875,0
3748-FVMZZ,40.05,162.45,40.6125,0
9391-TTOYH,19.5,470.2,20.44347826,0
1452-XRSJV,51.05,2066,52.97435897,0
3422-WJOYD,54.35,1426.45,50.94464286,0
8242-SOQUO,84.7,392.5,78.5,0
7460-ITWWP,86.1,3861.45,85.81,0
7147-AYBAA,70.35,2552.9,68.9972973,0
7868-TMWMZ,110,6668.35,111.1391667,0
4822-RVYBB,100.6,819.4,102.425,804.8
6732-FZUGP,94.9,4615.25,98.19680851,0
8436-BJUMM,83.75,2070.6,79.63846154,2177.5
4184-TJFAN,88.3,273.75,91.25,264.9
8329-GWVPJ,69.75,3557.7,71.154,0
1352-VHKAJ,71.6,1957.1,72.48518519,0
4145-UQXUQ,92.1,729.95,91.24375,736.8
2632-TACXW,23.65,1416.75,22.85080645,0
8146-QQKZH,81.85,5924.4,83.44225352,0
1767-CJKBA,25.1,1697.7,25.72272727,0
6445-TNRXS,114.7,7849.85,115.4389706,0
4581-LNWUM,49.15,649.4,49.95384615,0
4869-EPIUS,80.9,4557.5,81.38392857,0
9948-YPTDG,79.45,3013.05,79.29078947,3019.1
1236-WFCDV,90.45,1266.1,90.43571429,1266.3
1915-OAKWD,19.3,360.35,22.521875,0
7296-PIXQY,70.2,1046.5,74.75,0
4883-QICIH,69.75,2347.9,73.371875,2232
3354-OADJP,54.25,447.75,55.96875,0
3524-WQDSG,99.3,4209.95,97.90581395,0
0810-DHDBD,74,3877.65,74.57019231,0
4026-SKKHW,50.25,152.3,50.76666667,0
2829-HYVZP,19.8,572.2,19.73103448,0
8329-IBCTI,19.65,19.65,19.65,19.65
1271-SJBGZ,43.65,526.95,43.9125,523.8
3845-JHAMY,35.5,552.7,34.54375,0
7013-PSXHK,80.75,3208.65,80.21625,0
5669-SRAIP,39.5,210.75,42.15,197.5
5981-ITEMU,97.1,3706.95,92.67375,3884
3486-NPGST,19.55,620.75,17.24305556,0
6941-PMGEP,80,412.5,82.5,400
1624-WOIWJ,84.7,832.05,83.205,847
2074-GKOWZ,89.55,185.55,92.775,179.1
0376-YMCJC,90.6,1943.2,84.48695652,2083.8
6100-FJZDG,20.05,505.9,19.45769231,0
4829-ZLJTK,112.4,8046.85,111.7618056,0
1730-VFMWO,50.2,1815.3,53.39117647,0
7143-BQIBA,62.25,612.95,61.295,0
3800-LYTRK,55.7,795.15,56.79642857,0
0634-SZPQA,90.05,2169.8,94.33913043,2071.15
9646-NMHXE,19.65,973.1,20.70425532,0
7030-NJVDP,89.25,2210.2,92.09166667,0
5536-RTPWK,99.05,4853.75,99.05612245,4853.45
8883-GRDWQ,54,1055.9,52.795,0
6166-ILMNY,69.75,144.55,72.275,139.5
3097-NNSPB,49.05,91.1,45.55,98.1
7771-ZONAT,56.75,1304.85,59.31136364,0
0655-RBDUG,98.05,713,101.8571429,686.35
2111-DWYHN,21.1,21.1,21.1,0
4194-WHFCB,96.65,5580.8,94.58983051,0
4121-AGSIN,24.5,1497.9,25.82586207,0
4361-BKAXE,114.5,4527.45,110.4256098,4694.5
9845-PEEKO,79.2,4590.35,77.80254237,0
0455-XFASS,69.55,200.2,66.73333333,0
0301-KOBTQ,20.05,614.45,19.2015625,0
1751-NCDLI,98.85,4564.9,99.23695652,0
4367-NUYAO,25.75,0,25.75,0
9878-TNQGW,80.95,171.15,85.575,161.9
9170-ARBTB,19.6,1012.4,19.46923077,0
4441-NIHPT,74.3,940.35,72.33461538,965.9
8999-BOHSE,89.7,1047.7,95.24545455,986.7
7241-AJHFS,87.65,2766.4,86.45,0
7029-RPUAV,100.45,1622.45,95.43823529,1707.65
4546-FOKWR,74.75,1129.35,70.584375,0
9036-CSKBW,107.45,5680.9,111.3901961,0
5832-TRLPB,75.35,2243.9,77.37586207,0
8590-YFFQO,64.95,4523.25,64.61785714,0
8659-IOOPU,100.45,7159.7,100.8408451,0
1338-CECEE,68.5,2839.95,69.26707317,0
7439-DKZTW,80.55,80.55,80.55,0
4646-QZXTF,81.25,580.1,82.87142857,0
4607-CHPCA,90.4,2178.6,87.144,2260
9742-XOKTS,89.55,6038.55,90.12761194,0
6921-OZMFH,55.7,259.4,51.88,0
