customer_ID,gender,senior_citizen,partner,dependents,tenure,tenure_group,churn
4980-URKXC,Male,NO,Yes,No,36,2-4 Years,No
4376-KFVRS,Male,NO,Yes,Yes,72,5+ Years,No
5886-VLQVU,Male,NO,Yes,No,35,2-4 Years,No
3577-AMVUX,Male,NO,No,No,1,0-1 Year,No
0771-WLCLA,Female,NO,Yes,Yes,16,1-2 Years,No
5628-RKIFK,Female,YES,No,No,49,4-5 Years,No
0206-TBWLC,Female,NO,Yes,No,54,4-5 Years,No
2937-FTHUR,Female,NO,No,Yes,18,1-2 Years,No
1910-FMXJM,Female,NO,Yes,No,36,2-4 Years,No
7752-XUSCI,Female,NO,No,No,60,5+ Years,Yes
4110-PFEUZ,Female,NO,No,No,1,0-1 Year,Yes
0732-OCQOC,Female,NO,Yes,Yes,52,4-5 Years,No
5168-MSWXT,Male,NO,Yes,Yes,8,0-1 Year,No
1090-ESELR,Male,NO,Yes,Yes,72,5+ Years,No
8592-PLTMQ,Female,NO,No,No,64,5+ Years,No
5760-WRAHC,Female,YES,No,No,22,1-2 Years,No
8847-GEOOQ,Male,NO,Yes,No,60,5+ Years,No
0256-LTHVJ,Female,NO,Yes,Yes,28,2-4 Years,Yes
4785-FCIFB,Female,NO,Yes,No,61,5+ Years,No
8313-NDOIA,Female,NO,No,No,24,2-4 Years,No
5149-CUZUJ,Male,NO,Yes,Yes,28,2-4 Years,No
0942-KOWSM,Female,NO,Yes,Yes,30,2-4 Years,No
4237-CLSMM,Male,NO,Yes,No,2,0-1 Year,No
1452-VOQCH,Male,NO,No,No,1,0-1 Year,No
4719-UMSIY,Male,NO,No,Yes,6,0-1 Year,No
6614-VBEGU,Female,NO,Yes,No,24,2-4 Years,No
0880-TKATG,Male,NO,Yes,Yes,4,0-1 Year,Yes
3811-VBYBZ,Male,NO,No,No,7,0-1 Year,Yes
1480-BKXGA,Male,YES,Yes,No,72,5+ Years,No
2996-XAUVF,Male,NO,No,No,70,5+ Years,No
9076-AXYIK,Male,YES,Yes,No,64,5+ Years,No
5968-XQIVE,Male,NO,Yes,Yes,72,5+ Years,No
8896-RAZCR,Female,NO,No,Yes,44,2-4 Years,No
4640-UHDOS,Female,NO,Yes,Yes,13,1-2 Years,Yes
4933-IKULF,Female,YES,No,No,17,1-2 Years,No
3583-EKAPL,Male,NO,No,No,1,0-1 Year,Yes
1304-BCCFO,Male,NO,Yes,No,9,0-1 Year,No
4104-PVRPS,Male,NO,Yes,No,24,2-4 Years,No
9399-APLBT,Female,NO,Yes,Yes,1,0-1 Year,Yes
2359-KMGLI,Male,NO,No,No,24,2-4 Years,Yes
3780-DDGSE,Male,YES,Yes,Yes,35,2-4 Years,No
4431-EDMIQ,Female,NO,Yes,Yes,7,0-1 Year,No
0306-JAELE,Male,NO,No,No,5,0-1 Year,Yes
6227-HWPWX,Female,NO,No,Yes,15,1-2 Years,Yes
0486-LGCCH,Male,NO,Yes,Yes,11,0-1 Year,No
0447-BEMNG,Female,NO,Yes,No,48,4-5 Years,Yes
4612-SSVHJ,Female,YES,No,No,20,1-2 Years,No
5168-MQQCA,Female,NO,Yes,No,72,5+ Years,No
5949-XIKAE,Female,NO,Yes,Yes,8,0-1 Year,Yes
7971-HLVXI,Male,NO,Yes,Yes,72,5+ Years,No
9094-AZPHK,Female,NO,No,No,15,1-2 Years,No
3649-JPUGY,Male,NO,No,No,72,5+ Years,No
4472-LVYGI,Female,NO,Yes,Yes,0,0-1 Year,No
8372-JUXUI,Male,NO,No,Yes,1,0-1 Year,Yes
3552-CTCYF,Male,NO,Yes,Yes,63,5+ Years,No
6778-YSNIH,Female,NO,No,No,2,0-1 Year,No
0388-EOPEX,Female,NO,Yes,No,2,0-1 Year,Yes
5756-OZRIO,Male,YES,Yes,No,61,5+ Years,No
6579-JPICP,Male,NO,No,No,1,0-1 Year,No
8205-OTCHB,Male,NO,No,No,22,1-2 Years,Yes
4134-BSXLX,Male,NO,Yes,No,28,2-4 Years,No
0505-SPOOW,Female,NO,Yes,No,70,5+ Years,No
6235-VDHOM,Female,YES,No,No,5,0-1 Year,Yes
7783-YKGDV,Female,NO,No,No,12,1-2 Years,Yes
4374-YMUSQ,Male,NO,No,No,34,2-4 Years,No
4513-CXYIX,Female,YES,Yes,No,71,5+ Years,No
3957-HHLMR,Female,NO,Yes,Yes,70,5+ Years,No
7803-XOCCZ,Female,NO,Yes,Yes,52,4-5 Years,No
5736-YEJAX,Male,NO,No,Yes,69,5+ Years,No
5609-CEBID,Female,YES,No,No,20,1-2 Years,Yes
8981-FJGLA,Male,NO,No,Yes,11,0-1 Year,No
7218-HKQFK,Male,NO,Yes,No,2,0-1 Year,Yes
4636-QRJKY,Female,NO,Yes,Yes,6,0-1 Year,Yes
1135-LMECX,Female,NO,No,No,1,0-1 Year,No
4332-MUOEZ,Male,YES,Yes,Yes,20,1-2 Years,No
8535-SFUTN,Male,NO,No,No,61,5+ Years,No
5956-VKDTT,Female,YES,Yes,No,5,0-1 Year,Yes
8677-HDZEE,Female,NO,No,No,56,4-5 Years,No
2475-MROZF,Male,NO,No,No,30,2-4 Years,No
9412-GHEEC,Male,NO,No,No,40,2-4 Years,Yes
3482-ABPKK,Female,NO,No,No,28,2-4 Years,No
6705-LXORM,Female,YES,Yes,No,5,0-1 Year,No
0257-ZESQC,Female,YES,Yes,No,27,2-4 Years,Yes
7531-GQHME,Male,NO,No,No,12,1-2 Years,No
5174-ITUMV,Male,NO,Yes,Yes,67,5+ Years,No
4109-CYRBD,Male,YES,Yes,No,29,2-4 Years,No
0913-XWSCN,Male,NO,Yes,Yes,55,4-5 Years,No
6825-UYPFK,Female,NO,No,No,23,1-2 Years,Yes
8397-MVTAZ,Male,NO,Yes,No,34,2-4 Years,Yes
0750-EBAIU,Male,NO,No,No,52,4-5 Years,No
8606-CIQUL,Male,YES,Yes,Yes,72,5+ Years,No
3571-DPYUH,Male,NO,Yes,Yes,58,4-5 Years,No
7601-GNDYK,Male,NO,Yes,Yes,35,2-4 Years,No
0356-OBMAC,Female,YES,No,No,56,4-5 Years,No
8067-NIOYM,Female,NO,Yes,Yes,24,2-4 Years,No
1403-GYAFU,Male,NO,Yes,Yes,70,5+ Years,No
4234-XTNEA,Male,NO,No,No,2,0-1 Year,No
1297-VQDRP,Male,YES,Yes,Yes,68,5+ Years,No
9282-IZGQK,Female,NO,No,No,1,0-1 Year,Yes
5348-CAGXB,Male,NO,No,No,12,1-2 Years,No
0621-HJWXJ,Female,NO,Yes,No,63,5+ Years,No
5844-QVTAT,Female,NO,Yes,Yes,33,2-4 Years,No
8905-IAZPF,Female,NO,Yes,No,69,5+ Years,No
5394-MEITZ,Female,NO,Yes,Yes,60,5+ Years,No
6859-QNXIQ,Female,NO,Yes,Yes,72,5+ Years,No
2782-LFZVW,Female,NO,No,No,11,0-1 Year,No
2866-IKBTM,Female,NO,No,No,1,0-1 Year,No
1342-JPNKI,Male,NO,No,No,10,0-1 Year,Yes
2817-NTQDO,Male,NO,No,No,13,1-2 Years,Yes
7129-AZJDE,Male,NO,Yes,Yes,34,2-4 Years,No
6986-IJDHX,Male,NO,Yes,Yes,39,2-4 Years,Yes
2560-PPCHE,Female,NO,No,No,65,5+ Years,No
4676-MQUEA,Male,YES,Yes,No,50,4-5 Years,No
8138-EALND,Male,NO,No,No,15,1-2 Years,No
3580-HYCSP,Male,NO,Yes,Yes,72,5+ Years,No
1352-HNSAW,Female,NO,Yes,Yes,72,5+ Years,No
2075-PUEPR,Male,NO,Yes,Yes,55,4-5 Years,No
1982-FEBTD,Female,NO,Yes,Yes,23,1-2 Years,No
5301-GAUUY,Male,NO,No,No,32,2-4 Years,Yes
5791-KAJFD,Female,NO,Yes,Yes,56,4-5 Years,No
2654-VBVPB,Female,NO,No,No,1,0-1 Year,No
1154-HYWWO,Male,NO,No,No,38,2-4 Years,No
2501-XWWTZ,Male,NO,No,No,11,0-1 Year,No
3716-UVSPD,Male,NO,No,No,1,0-1 Year,No
6815-ABQFQ,Male,NO,Yes,No,56,4-5 Years,No
7343-EOBEU,Male,NO,Yes,No,3,0-1 Year,No
3701-SFMUH,Male,NO,Yes,Yes,7,0-1 Year,No
6103-LIANB,Male,NO,Yes,Yes,59,4-5 Years,No
7319-VENRZ,Male,NO,No,No,7,0-1 Year,No
5846-NEQVZ,Male,NO,Yes,Yes,71,5+ Years,No
6967-QIQRV,Male,NO,Yes,Yes,15,1-2 Years,No
5781-RFZRP,Male,NO,Yes,No,71,5+ Years,No
0939-YAPAF,Female,NO,No,No,35,2-4 Years,Yes
0308-IVGOK,Female,NO,No,No,11,0-1 Year,No
7293-LSCDV,Female,NO,Yes,Yes,60,5+ Years,No
7025-WCBNE,Male,YES,No,No,47,2-4 Years,No
5756-JYOJT,Female,NO,No,No,11,0-1 Year,No
4710-FDUIZ,Male,NO,Yes,No,56,4-5 Years,Yes
6030-REHUX,Female,YES,Yes,No,28,2-4 Years,No
9548-LIGTA,Male,NO,Yes,No,61,5+ Years,No
5150-LJNSR,Male,NO,Yes,Yes,31,2-4 Years,No
8270-RKSAP,Male,NO,No,No,9,0-1 Year,No
6522-YRBXD,Male,YES,Yes,No,35,2-4 Years,No
2640-LYMOV,Male,NO,No,No,2,0-1 Year,No
1218-VKFPE,Female,NO,Yes,Yes,12,1-2 Years,Yes
3627-FHKBK,Female,NO,No,No,1,0-1 Year,Yes
2865-TCHJW,Female,YES,No,No,4,0-1 Year,Yes
1423-BMPBQ,Female,NO,Yes,Yes,1,0-1 Year,No
2393-DIVAI,Female,NO,No,No,3,0-1 Year,No
5192-EBGOV,Female,YES,No,No,1,0-1 Year,Yes
4568-KNYWR,Male,NO,No,No,52,4-5 Years,No
8752-IMQOS,Male,NO,Yes,Yes,5,0-1 Year,No
0742-LAFQK,Male,NO,Yes,No,72,5+ Years,No
0795-LAFGP,Male,NO,Yes,Yes,71,5+ Years,No
0619-OLYUR,Male,NO,Yes,No,72,5+ Years,No
5512-IDZEI,Male,NO,Yes,Yes,46,2-4 Years,No
0459-SPZHJ,Male,NO,Yes,Yes,63,5+ Years,No
0215-BQKGS,Male,NO,No,No,30,2-4 Years,No
9244-ZVAPM,Male,NO,No,No,1,0-1 Year,No
0719-SYFRB,Female,NO,No,No,12,1-2 Years,Yes
8208-EUMTE,Male,NO,No,No,16,1-2 Years,No
5172-MIGPM,Male,NO,No,No,4,0-1 Year,No
1710-RCXUS,Male,NO,Yes,No,51,4-5 Years,No
0374-FIUCA,Male,NO,Yes,No,65,5+ Years,No
5839-SUYVZ,Male,NO,No,No,16,1-2 Years,No
5173-ZXXXL,Male,NO,No,No,2,0-1 Year,No
1096-ADRUX,Female,NO,Yes,Yes,66,5+ Years,No
2001-MCUUW,Male,NO,No,No,46,2-4 Years,No
2731-GJRDG,Female,NO,No,No,32,2-4 Years,No
4723-BEGSG,Male,NO,Yes,No,72,5+ Years,No
6516-NKQBO,Male,NO,Yes,Yes,38,2-4 Years,No
8672-OAUPW,Male,NO,No,Yes,51,4-5 Years,No
8207-DMRVL,Male,NO,Yes,Yes,72,5+ Years,No
3419-SNJJD,Female,YES,Yes,No,65,5+ Years,Yes
6543-CPZMK,Male,NO,Yes,Yes,9,0-1 Year,Yes
4765-OXPPD,Female,NO,Yes,Yes,9,0-1 Year,Yes
2804-ETQDK,Male,NO,No,Yes,66,5+ Years,No
6689-VRRTK,Female,YES,No,No,44,2-4 Years,No
7138-GIRSH,Male,NO,No,No,50,4-5 Years,No
9396-ZSFLL,Female,NO,No,No,15,1-2 Years,No
6464-KEXXH,Male,NO,No,No,8,0-1 Year,No
7134-MJPDY,Female,YES,No,No,66,5+ Years,No
5240-CAOYT,Female,NO,No,No,57,4-5 Years,No
4059-IIEBK,Female,NO,No,No,7,0-1 Year,No
4881-JVQOD,Male,YES,Yes,Yes,10,0-1 Year,No
0516-UXRMT,Female,NO,No,No,62,5+ Years,No
4851-BQDNX,Male,NO,Yes,Yes,40,2-4 Years,No
5148-HKFIR,Female,NO,No,No,20,1-2 Years,No
1009-IRMNA,Female,NO,No,No,7,0-1 Year,Yes
3003-CMDUU,Female,NO,Yes,No,25,2-4 Years,No
5016-IBERQ,Male,NO,Yes,No,23,1-2 Years,No
6797-UCJHZ,Female,YES,Yes,No,66,5+ Years,No
2469-DTSGX,Female,YES,No,No,72,5+ Years,No
4554-YGZIH,Male,YES,Yes,No,49,4-5 Years,Yes
5099-BAILX,Male,YES,Yes,Yes,43,2-4 Years,Yes
9931-KGHOA,Female,NO,Yes,No,46,2-4 Years,No
1775-KWJKQ,Male,NO,Yes,Yes,72,5+ Years,No
7665-VIGUD,Male,NO,No,No,10,0-1 Year,No
9411-TPQQV,Female,NO,No,No,40,2-4 Years,No
7207-RMRDB,Female,NO,Yes,Yes,65,5+ Years,Yes
7954-MLBUN,Male,NO,No,No,31,2-4 Years,No
2077-DDHJK,Female,NO,Yes,No,68,5+ Years,No
4913-EHYUI,Male,YES,Yes,Yes,56,4-5 Years,Yes
0195-IESCP,Male,NO,Yes,No,10,0-1 Year,Yes
9574-BOSMD,Male,NO,Yes,Yes,68,5+ Years,No
4580-TMHJU,Female,NO,Yes,Yes,43,2-4 Years,Yes
0970-ETWGE,Male,NO,No,No,1,0-1 Year,Yes
4908-XAXAY,Female,YES,No,No,49,4-5 Years,No
8404-VLQFB,Female,NO,Yes,Yes,15,1-2 Years,No
1626-ERCMM,Male,YES,Yes,No,20,1-2 Years,Yes
0887-HJGAR,Male,NO,No,No,1,0-1 Year,Yes
2391-IPLOP,Male,NO,Yes,Yes,50,4-5 Years,No
5644-PDMZC,Female,YES,No,No,2,0-1 Year,Yes
3509-GWQGF,Male,YES,No,No,24,2-4 Years,No
9576-ANLXO,Female,NO,No,No,3,0-1 Year,Yes
2024-BASKD,Female,NO,No,No,1,0-1 Year,Yes
5845-BZZIB,Male,NO,Yes,Yes,35,2-4 Years,No
1140-UKVZG,Female,NO,No,No,17,1-2 Years,No
4160-AMJTL,Female,YES,No,No,8,0-1 Year,Yes
5183-SNMJQ,Male,NO,No,No,10,0-1 Year,No
8100-PNJMH,Male,NO,Yes,Yes,68,5+ Years,No
7838-LAZFO,Male,NO,Yes,No,45,2-4 Years,No
4464-JCOLN,Male,NO,Yes,Yes,2,0-1 Year,Yes
2085-JVGAD,Male,NO,Yes,No,37,2-4 Years,No
5650-VDUDS,Female,NO,No,No,4,0-1 Year,Yes
8095-WANWK,Female,NO,No,No,10,0-1 Year,No
3030-ZKIWL,Male,NO,No,No,1,0-1 Year,No
9565-FLVCG,Male,NO,Yes,Yes,65,5+ Years,No
8755-OGKNA,Female,NO,Yes,Yes,57,4-5 Years,No
2800-VEQXM,Female,NO,No,No,3,0-1 Year,No
7538-GWHML,Female,NO,No,No,2,0-1 Year,Yes
5533-RJFTJ,Male,NO,No,No,49,4-5 Years,No
3859-CVCET,Female,NO,No,No,4,0-1 Year,Yes
0214-JHPFW,Female,NO,Yes,No,70,5+ Years,No
5642-MHDQT,Female,NO,Yes,Yes,53,4-5 Years,No
3088-FVYWK,Male,NO,Yes,Yes,53,4-5 Years,No
3276-HDUEG,Female,NO,No,No,1,0-1 Year,Yes
9092-GDZKO,Male,NO,No,No,22,1-2 Years,No
0823-HSCDJ,Male,YES,No,No,52,4-5 Years,Yes
3729-OWRVL,Male,YES,No,No,65,5+ Years,No
2324-AALNO,Female,NO,No,No,48,4-5 Years,No
0822-GAVAP,Female,NO,No,No,2,0-1 Year,Yes
5760-IFJOZ,Male,NO,No,No,3,0-1 Year,No
2826-UWHIS,Male,NO,Yes,No,45,2-4 Years,No
1448-PWKYE,Male,NO,Yes,Yes,1,0-1 Year,Yes
7501-IWUNG,Female,NO,Yes,Yes,61,5+ Years,No
4957-TREIR,Male,NO,No,No,3,0-1 Year,No
7251-LJBQN,Female,YES,No,No,40,2-4 Years,No
8040-MNRTF,Female,NO,No,No,1,0-1 Year,No
1536-HBSWP,Female,NO,No,No,1,0-1 Year,No
5313-FPXWG,Male,NO,No,No,51,4-5 Years,No
0067-DKWBL,Male,YES,No,No,2,0-1 Year,Yes
0946-FKYTX,Male,NO,No,No,52,4-5 Years,No
5076-YVXCM,Male,NO,No,No,51,4-5 Years,No
8262-COGGB,Male,NO,No,No,1,0-1 Year,No
6663-JOCQO,Male,NO,Yes,Yes,31,2-4 Years,No
9620-QJREV,Male,NO,No,Yes,47,2-4 Years,No
2276-YDAVZ,Female,NO,No,No,3,0-1 Year,Yes
2682-KEVRP,Female,YES,No,No,22,1-2 Years,No
2480-JZOSN,Female,NO,Yes,No,1,0-1 Year,No
0078-XZMHT,Male,NO,Yes,No,72,5+ Years,No
5896-NPFWW,Male,NO,Yes,Yes,3,0-1 Year,Yes
9978-HYCIN,Male,YES,Yes,Yes,47,2-4 Years,No
8338-QIUNR,Male,NO,Yes,Yes,72,5+ Years,No
1525-LNLOJ,Male,NO,Yes,Yes,66,5+ Years,No
9450-TRJUU,Male,NO,No,No,35,2-4 Years,No
1766-GKNMI,Male,NO,No,No,29,2-4 Years,No
6942-LBFDP,Female,NO,No,No,2,0-1 Year,No
1456-TWCGB,Male,NO,No,No,4,0-1 Year,No
7133-VBDCG,Female,NO,No,No,25,2-4 Years,Yes
7596-ZYWBB,Female,NO,No,No,65,5+ Years,No
8329-UTMVM,Male,YES,No,No,27,2-4 Years,No
3014-WJKSM,Male,NO,Yes,No,29,2-4 Years,No
3347-YJZZE,Male,NO,Yes,Yes,29,2-4 Years,No
1029-QFBEN,Male,NO,No,No,1,0-1 Year,Yes
7929-DMBCV,Female,NO,Yes,No,20,1-2 Years,No
9661-JALZV,Female,NO,No,No,58,4-5 Years,No
5433-KYGHE,Female,NO,No,Yes,14,1-2 Years,No
4312-KFRXN,Male,NO,Yes,No,72,5+ Years,No
5575-TPIZQ,Male,NO,No,No,46,2-4 Years,No
0114-IGABW,Female,NO,Yes,No,71,5+ Years,No
9944-AEXBM,Male,NO,No,No,32,2-4 Years,No
1853-ARAAQ,Female,NO,No,No,26,2-4 Years,No
6952-OMNWB,Male,YES,Yes,No,68,5+ Years,No
4697-LUPSU,Male,NO,Yes,Yes,2,0-1 Year,No
8434-VGEQQ,Male,NO,Yes,Yes,61,5+ Years,No
4952-YSOGZ,Female,NO,Yes,Yes,4,0-1 Year,Yes
1589-AGTLK,Male,NO,No,No,3,0-1 Year,Yes
5244-IRFIH,Male,YES,Yes,No,33,2-4 Years,Yes
6549-YMFAW,Male,YES,Yes,No,9,0-1 Year,No
4950-HKQTE,Female,NO,No,No,22,1-2 Years,No
6786-OBWQR,Female,NO,Yes,Yes,5,0-1 Year,No
2684-EIWEO,Female,YES,No,No,30,2-4 Years,Yes
2753-JMMCV,Male,NO,No,No,65,5+ Years,No
6439-GTPCA,Female,NO,No,No,45,2-4 Years,Yes
6621-YOBKI,Male,NO,No,No,5,0-1 Year,No
1216-JWVUX,Male,NO,Yes,Yes,25,2-4 Years,No
7564-GHCVB,Female,NO,Yes,Yes,72,5+ Years,No
1173-NOEYG,Female,NO,Yes,No,27,2-4 Years,No
7595-EHCDL,Male,NO,Yes,Yes,32,2-4 Years,No
6647-ZEDXT,Female,NO,No,No,30,2-4 Years,No
2521-NPUZR,Male,NO,Yes,No,70,5+ Years,No
1307-TVUFB,Male,YES,No,No,42,2-4 Years,No
7503-MIOGA,Female,YES,Yes,No,72,5+ Years,No
4381-MHQDC,Female,NO,No,No,47,2-4 Years,No
6923-JHPMP,Female,NO,No,No,2,0-1 Year,No
5138-WVKYJ,Male,NO,No,No,10,0-1 Year,Yes
4018-PPNDW,Female,NO,Yes,Yes,61,5+ Years,No
1635-FJFCC,Female,NO,No,No,5,0-1 Year,No
2499-AJYUA,Female,YES,Yes,No,72,5+ Years,No
6919-ELBGL,Male,YES,Yes,Yes,72,5+ Years,No
3966-HRMZA,Female,YES,No,No,3,0-1 Year,No
6425-JWTDV,Male,NO,Yes,No,48,4-5 Years,No
8405-IGQFX,Female,NO,No,No,63,5+ Years,No
8224-IVVPA,Female,NO,No,No,27,2-4 Years,No
9477-LGWQI,Male,NO,Yes,Yes,70,5+ Years,No
1410-RSCMR,Male,NO,Yes,Yes,7,0-1 Year,No
3115-CZMZD,Male,NO,No,Yes,0,0-1 Year,No
0139-IVFJG,Female,NO,Yes,No,2,0-1 Year,No
6683-VLCTZ,Male,YES,No,No,20,1-2 Years,Yes
5730-DBDSI,Male,NO,No,No,66,5+ Years,No
0030-FNXPP,Female,NO,No,No,3,0-1 Year,No
2189-WWOEW,Female,NO,No,Yes,15,1-2 Years,Yes
5684-FJVYR,Female,NO,Yes,Yes,72,5+ Years,No
4013-GUXND,Male,NO,No,No,1,0-1 Year,No
1894-IGFSG,Female,NO,No,No,22,1-2 Years,Yes
7379-POKDZ,Male,NO,Yes,No,3,0-1 Year,Yes
1266-NZYUI,Female,NO,Yes,Yes,72,5+ Years,No
7969-FFOWG,Male,NO,Yes,Yes,65,5+ Years,No
4718-DHSMV,Female,NO,No,No,11,0-1 Year,No
5175-WLYXL,Male,NO,No,No,22,1-2 Years,No
7817-OMJNA,Male,NO,No,No,14,1-2 Years,No
8728-SKJLR,Male,NO,No,No,41,2-4 Years,No
3137-NYQQI,Male,NO,Yes,No,17,1-2 Years,No
7706-DZNKK,Male,NO,No,No,11,0-1 Year,No
0236-HFWSV,Male,NO,No,No,15,1-2 Years,Yes
3900-AQPHZ,Female,NO,No,No,1,0-1 Year,Yes
5842-POCOP,Female,NO,Yes,No,5,0-1 Year,Yes
2037-XJFUP,Male,NO,Yes,No,33,2-4 Years,Yes
8823-RLPWL,Female,NO,Yes,No,72,5+ Years,No
9505-SQFSW,Female,NO,Yes,Yes,3,0-1 Year,No
7314-OXENN,Male,NO,No,No,2,0-1 Year,Yes
3758-CKOQL,Female,NO,Yes,No,59,4-5 Years,No
0322-CHQRU,Male,NO,No,No,2,0-1 Year,Yes
5676-CFLYY,Male,NO,Yes,Yes,71,5+ Years,No
7521-AFHAB,Female,NO,Yes,Yes,5,0-1 Year,No
0285-INHLN,Male,NO,Yes,Yes,27,2-4 Years,No
4678-DVQEO,Female,NO,No,No,1,0-1 Year,Yes
5125-CNDSP,Male,NO,No,Yes,63,5+ Years,No
0691-IFBQW,Female,YES,No,No,46,2-4 Years,Yes
4992-LTJNE,Male,NO,Yes,Yes,72,5+ Years,No
2202-OUTMO,Female,NO,Yes,No,34,2-4 Years,No
0810-BDHAW,Female,NO,Yes,Yes,24,2-4 Years,No
0229-LFJAF,Male,NO,No,No,72,5+ Years,No
7131-ZQZNK,Female,NO,Yes,Yes,60,5+ Years,No
3442-ZHHCC,Male,NO,No,No,68,5+ Years,No
5726-CVNYA,Female,NO,Yes,Yes,8,0-1 Year,No
9871-ELEYA,Female,NO,No,Yes,34,2-4 Years,No
4257-GAESD,Female,NO,No,No,6,0-1 Year,No
5173-WXOQV,Male,NO,Yes,No,2,0-1 Year,No
2040-OBMLJ,Male,NO,No,No,31,2-4 Years,No
6286-ZHAOK,Female,NO,Yes,Yes,20,1-2 Years,No
3807-XHCJH,Female,NO,Yes,Yes,1,0-1 Year,No
3009-JWMPU,Male,NO,No,No,62,5+ Years,Yes
5671-RQRLP,Female,YES,Yes,No,70,5+ Years,No
1450-GALXR,Female,NO,No,No,10,0-1 Year,Yes
8859-AXJZP,Male,NO,Yes,Yes,39,2-4 Years,No
3174-AKMAS,Female,NO,Yes,No,46,2-4 Years,No
3138-BKYAV,Male,NO,No,No,6,0-1 Year,Yes
9926-PJHDQ,Female,NO,Yes,Yes,72,5+ Years,No
7382-DFJTU,Male,NO,No,No,18,1-2 Years,No
2798-NYLMZ,Male,NO,Yes,No,71,5+ Years,No
4289-DTDKW,Male,NO,Yes,No,40,2-4 Years,Yes
1820-TQVEV,Male,NO,No,No,1,0-1 Year,Yes
2239-JALAW,Male,NO,No,No,58,4-5 Years,Yes
4853-RULSV,Male,NO,No,No,70,5+ Years,Yes
8098-TDCBU,Female,NO,Yes,No,42,2-4 Years,No
3551-GAEGL,Male,NO,Yes,Yes,34,2-4 Years,No
4785-NKHCX,Male,YES,No,No,5,0-1 Year,No
3196-NVXLZ,Female,NO,No,No,25,2-4 Years,No
6275-YDUVO,Female,NO,No,No,2,0-1 Year,Yes
0036-IHMOT,Female,NO,Yes,Yes,55,4-5 Years,No
0115-TFERT,Male,NO,Yes,No,21,1-2 Years,Yes
4178-EGMON,Male,NO,Yes,No,70,5+ Years,No
4220-TINQT,Female,NO,Yes,No,61,5+ Years,No
5318-YKDPV,Male,NO,Yes,Yes,43,2-4 Years,No
7975-TZMLR,Male,NO,No,No,47,2-4 Years,No
0295-QVKPB,Male,NO,No,No,5,0-1 Year,No
4335-BSMJS,Female,NO,No,No,62,5+ Years,No
2311-QYMUQ,Female,NO,Yes,Yes,16,1-2 Years,Yes
3643-AHCFP,Male,YES,Yes,No,7,0-1 Year,Yes
9146-JRIOX,Female,NO,Yes,Yes,14,1-2 Years,No
3104-OWCGK,Male,NO,Yes,Yes,60,5+ Years,Yes
5337-IIWKZ,Male,NO,Yes,Yes,34,2-4 Years,No
9101-BWFSS,Female,NO,Yes,No,50,4-5 Years,Yes
9650-VBUOG,Male,NO,Yes,Yes,38,2-4 Years,No
3487-EARAT,Female,NO,Yes,Yes,70,5+ Years,No
2672-TGEFF,Female,NO,Yes,Yes,37,2-4 Years,No
9231-ZJYAM,Female,YES,No,No,4,0-1 Year,Yes
4250-WAROZ,Male,YES,Yes,Yes,60,5+ Years,No
8184-WMOFI,Male,NO,Yes,Yes,62,5+ Years,No
6982-SSHFK,Male,NO,No,No,1,0-1 Year,Yes
6092-QZVPP,Male,NO,No,No,36,2-4 Years,No
4625-LAMOB,Male,NO,No,No,44,2-4 Years,No
0727-BMPLR,Female,YES,No,No,55,4-5 Years,Yes
0392-BZIUW,Female,NO,Yes,No,72,5+ Years,No
1038-ZAGBI,Female,NO,Yes,Yes,12,1-2 Years,Yes
6549-NNDYT,Female,NO,No,No,13,1-2 Years,No
3027-ZTDHO,Male,NO,No,No,1,0-1 Year,Yes
0422-OHQHQ,Female,NO,Yes,Yes,15,1-2 Years,No
6916-HIJSE,Female,NO,No,No,65,5+ Years,No
2316-ESMLS,Female,NO,Yes,Yes,12,1-2 Years,No
9778-OGKQZ,Male,NO,Yes,No,72,5+ Years,No
7408-OFWXJ,Female,NO,Yes,Yes,72,5+ Years,No
6007-TCTST,Female,NO,Yes,Yes,72,5+ Years,No
2252-NKNSI,Male,NO,No,Yes,52,4-5 Years,No
8713-IGZSO,Male,NO,No,No,2,0-1 Year,No
7905-TVXTA,Female,NO,No,No,5,0-1 Year,No
7695-PKLCZ,Female,NO,No,No,68,5+ Years,No
2382-BCKQJ,Female,NO,No,Yes,62,5+ Years,Yes
8374-UULRV,Male,NO,No,No,72,5+ Years,No
2207-NHRJK,Male,NO,No,No,1,0-1 Year,Yes
3224-DFQNQ,Female,NO,Yes,No,66,5+ Years,No
5275-PMFUT,Male,NO,Yes,Yes,72,5+ Years,No
4795-UXVCJ,Male,NO,No,No,26,2-4 Years,No
9777-IQHWP,Male,NO,Yes,Yes,64,5+ Years,No
0947-MUGVO,Male,YES,Yes,No,20,1-2 Years,Yes
9944-HKVVB,Female,NO,No,No,3,0-1 Year,Yes
4124-MMETB,Male,NO,No,No,22,1-2 Years,Yes
3671-SHRSP,Male,NO,Yes,No,4,0-1 Year,Yes
0979-MOZQI,Male,NO,Yes,No,62,5+ Years,No
2732-ISEZX,Female,NO,No,No,5,0-1 Year,No
3313-QKNKB,Male,NO,Yes,No,59,4-5 Years,Yes
0323-XWWTN,Male,NO,No,Yes,3,0-1 Year,No
1937-OTUKY,Female,NO,Yes,No,72,5+ Years,No
1573-LGXBA,Male,NO,Yes,Yes,57,4-5 Years,No
